full_address,median_price_per_sqm,mean_price_per_sqm,housing_type,latitude,longitude
124 BT MERAH LANE 1,5671.641791044776,5467.661691542288,public,1.28582331821306,103.803532208512
124 GEYLANG EAST AVE 1,5783.653846153846,5678.523946181935,public,1.31838863767065,103.8866756731
124 HOUGANG AVE 1,4908.889617844841,4884.419172474406,public,1.35290792137123,103.886731553415
124 LOR 1 TOA PAYOH,4482.051766484035,4535.868505573399,public,1.33864876713615,103.844627302235
124 MARSILING RISE,4265.060240963855,4407.796223733888,public,1.43882868042269,103.779387669726
124 MCNAIR RD,5750.0,5811.047762478485,public,1.31834857200372,103.8560612412
124 PASIR RIS ST 11,3984.997892962495,4106.989905838844,public,1.36582030229146,103.954308255767
124 PAYA LEBAR WAY,5478.813559322034,5592.161016949152,public,1.32308876681681,103.883739097439
124 PENDING RD,4131.944444444444,4463.9433695569505,public,1.37684019254113,103.771108878063
124 POTONG PASIR AVE 1,6072.289156626506,6144.728803313291,public,1.3353470224763,103.865451584255
124 RIVERVALE DR,4064.130081300813,4104.640770655041,public,1.38761971149994,103.902158654021
124 SERANGOON NTH AVE 1,4191.780821917808,4516.300746571498,public,1.36618689571987,103.871419458199
124 SIMEI ST 1,4667.573770491803,4886.088282911938,public,1.34630712931251,103.953375789945
124 TAMPINES ST 11,4425.675675675676,4716.675388761708,public,1.34518428911075,103.949793325094
124 TECK WHYE LANE,4198.347107438017,3915.361498006126,public,1.38010501012606,103.749632027385
124 YISHUN ST 11,4119.4029850746265,4339.291812233871,public,1.43459029961897,103.831139302902
124A BT MERAH VIEW,7109.276720618256,7415.096396075969,public,1.28488705364925,103.822781828267
124A RIVERVALE DR,4280.99173553719,4221.872832802037,public,1.38813306827511,103.902176141737
124B BT MERAH VIEW,6686.392523364486,6789.676944524979,public,1.28528220578981,103.823094986645
124B RIVERVALE DR,4657.203907203908,4541.289139891299,public,1.38829484016053,103.903158523662
124C RIVERVALE DR,5053.191489361702,4729.666701681503,public,1.38809640740115,103.902720783456
125 ALJUNIED RD,5206.611570247934,5365.040350024307,public,1.32327006239711,103.881752246858
125 BEDOK NTH RD,4597.014925373134,4683.722691676638,public,1.32884321524242,103.939123687022
125 BEDOK RESERVOIR RD,5048.543689320389,5156.188282432714,public,1.33295993404917,103.909904762523
125 BISHAN ST 12,6448.969431444788,6296.267715490059,public,1.34711902955637,103.851553257146
125 BT BATOK CTRL,4718.253968253968,4928.676623799478,public,1.35153484935942,103.747158496291
125 BT MERAH VIEW,6727.272727272727,6949.582635764747,public,1.2850573150069,103.82381200726
125 GEYLANG EAST AVE 1,5469.991173874669,5616.578329731356,public,1.31744387800501,103.886373732265
125 HOUGANG AVE 1,4560.070020269025,4757.932292256484,public,1.35240983570812,103.886491573358
125 KIM TIAN RD,6510.9034267912775,7013.933602279314,public,1.28363467842249,103.828128059322
125 LOR 1 TOA PAYOH,4820.895522388059,4905.5252768415985,public,1.33833133395207,103.845737117132
125 MARSILING RISE,4208.333333333334,4341.1220957002015,public,1.43848292251437,103.779524807409
125 PASIR RIS ST 11,3868.5876681775667,4111.735850803858,public,1.36618432371868,103.954324674252
125 PENDING RD,4174.757281553398,4300.80236102186,public,1.37720623303834,103.770506986516
125 POTONG PASIR AVE 1,6403.377072107277,6403.377072107277,public,1.33541493957748,103.865168758339
125 RIVERVALE ST,4000.0,4148.282528146364,public,1.38897036410307,103.903044791469
125 SERANGOON NTH AVE 1,4783.783783783784,4985.995362824255,public,1.36645063269507,103.872110834899
125 TAMPINES ST 11,4486.301369863014,4866.152502308713,public,1.34631420347479,103.950125275001
125 YISHUN ST 11,4179.104477611941,4289.530842598836,public,1.4339506942268,103.830439843368
126 ALJUNIED RD,4876.033057851239,5314.650638617581,public,1.32362634361201,103.88212045504
126 ANG MO KIO AVE 3,4708.955223880597,4718.760139519793,public,1.37164990020956,103.843644176374
126 BEDOK NTH ST 2,4597.014925373134,4664.551485544591,public,1.32816830907267,103.938917895269
126 BEDOK RESERVOIR RD,4342.633928571428,4589.255259688145,public,1.3327387082677,103.910911917656
126 BISHAN ST 12,6326.446280991735,6324.343270365997,public,1.34627451305877,103.852083743726
126 BT BATOK CTRL,3943.6619718309857,4023.559981066213,public,1.35192324053157,103.746721991089
126 BT MERAH VIEW,7220.628571428571,7296.367032967033,public,1.28442540460774,103.823909174073
126 GEYLANG EAST AVE 1,5555.555555555556,5617.276033876034,public,1.31755699491525,103.887130250228
126 HOUGANG AVE 1,4701.492537313433,4805.969934341896,public,1.35222410533911,103.88568850352
126 LOR 1 TOA PAYOH,4835.820895522388,4761.026865671642,public,1.33781465652998,103.84513085219
126 MARSILING RISE,3500.0,3500.0,public,1.4381547085134,103.779841066241
126 PASIR RIS ST 11,3809.5238095238096,4034.5260393031454,public,1.36548783115926,103.955273377381
126 PENDING RD,4466.019417475728,4404.001312231237,public,1.37621716161119,103.77012332087
126 POTONG PASIR AVE 1,6118.835095224384,6084.128583768665,public,1.33497246267555,103.865234309552
126 RIVERVALE ST,4300.0,4294.760464811508,public,1.38906021697376,103.902400512728
126 SERANGOON NTH AVE 1,4274.725274725275,4570.629553504861,public,1.36605821730761,103.871874850688
126 SIMEI ST 1,4738.0952380952385,4835.188873601722,public,1.34704714167601,103.954253519287
126 TAMPINES ST 11,4142.857142857143,4289.204581130507,public,1.34578613288722,103.950321611291
126 YISHUN ST 11,4631.578947368421,4636.7517976914405,public,1.43352897004069,103.830148771039
126A EDGEDALE PLAINS,4235.294117647059,4380.783888071119,public,1.39410054093191,103.911356171377
126A KIM TIAN RD,8860.262632029688,9226.599452570066,public,1.28285654819351,103.829496414106
126B EDGEDALE PLAINS,4227.272727272727,4481.208080808081,public,1.39454889110377,103.911106168329
126C EDGEDALE PLAINS,4534.090909090909,4722.363529411765,public,1.39397053057079,103.910663559632
126C KIM TIAN RD,9022.988505747126,9255.391994225332,public,1.28231370027498,103.829311503614
126D EDGEDALE PLAINS,4409.090909090909,4421.343873517786,public,1.39378388948021,103.910981491609
127 ANG MO KIO AVE 3,4626.865671641791,4726.03420689458,public,1.37122322102767,103.843593321222
127 BEDOK NTH ST 2,4450.556733828207,4492.57134265048,public,1.32797407432231,103.937944117759
127 BEDOK RESERVOIR RD,4843.75,4949.98439060939,public,1.33284642861815,103.91117129085
127 BISHAN ST 12,5778.979554581964,6113.4517642433275,public,1.34607589409488,103.851694780512
127 BT BATOK WEST AVE 6,3991.4217316132463,4458.678488569698,public,1.35185612872026,103.746076774467
127 GEYLANG EAST AVE 1,5221.962219196732,5040.887651654441,public,1.31772915006821,103.887759947867
127 HOUGANG AVE 1,4850.746268656716,4850.746268656716,public,1.35291128633664,103.885671846321
127 MARSILING RISE,4278.350515463918,4054.9828178694165,public,1.43811941766036,103.779464277078
127 PASIR RIS ST 11,4333.333333333333,4395.441480349465,public,1.36589316333354,103.955221658333
127 PENDING RD,5204.733455882353,4979.330794817927,public,1.37649164252574,103.769282744014
127 POTONG PASIR AVE 1,5632.530120481928,5614.5700815685095,public,1.33503445523376,103.865505631737
127 RIVERVALE ST,4119.702970297029,4294.728008749353,public,1.39059360318199,103.902213493166
127 SERANGOON NTH AVE 1,4241.758241758242,4409.347550442868,public,1.36562822842714,103.871831336238
127 SIMEI ST 1,4770.491803278688,5002.246509171969,public,1.34658424384582,103.954316430613
127 TAMPINES ST 11,4075.3873319662794,4182.859672740208,public,1.34543163487949,103.95064762788
127 YISHUN ST 11,3823.1239635157544,4276.101148333425,public,1.43420896190542,103.830974669529
127A KIM TIAN RD,8978.494623655914,9303.84313420788,public,1.28196243466081,103.829559141133
127C KIM TIAN RD,8870.967741935483,9040.660353752002,public,1.28152280420004,103.830035757166
127D KIM TIAN RD,8722.043443282382,8932.75066418024,public,1.28111980555052,103.829943174928
128 ANG MO KIO AVE 3,4776.119402985075,4857.070597290442,public,1.37083202800001,103.843546990613
128 BEDOK NTH ST 2,4587.664089192591,4599.450046907371,public,1.327740236451,103.939005696963
128 BEDOK RESERVOIR RD,4410.714285714286,4626.890553437528,public,1.33334609718403,103.911344064946
128 BISHAN ST 12,6322.3140495867765,6564.748663101604,public,1.34608831988483,103.850466820468
128 BT BATOK WEST AVE 6,4322.339913336544,4582.01217415228,public,1.35168272447315,103.745604599322
128 BT MERAH VIEW,5076.923076923077,5113.9509883305545,public,1.28264675199072,103.823327111496
128 GEYLANG EAST AVE 1,5576.923076923077,5619.010453269265,public,1.31830920155713,103.88775401322
128 KIM TIAN RD,5812.5,5741.477272727273,public,1.28152464770049,103.829054629386
128 LOR 1 TOA PAYOH,4551.4029850746265,4620.397014925373,public,1.33781616112252,103.844214270088
128 LOR AH SOO,4933.330370238677,5286.386169949915,public,1.35172355247142,103.886487164914
128 MARSILING RISE,4620.707242434546,4383.345817479508,public,1.43745488266891,103.778927262835
128 PASIR RIS ST 11,4657.534246575343,4723.345303073849,public,1.36607200208533,103.955614245139
128 PENDING RD,4126.213592233009,4279.90871723099,public,1.37602800535195,103.769749123717
128 POTONG PASIR AVE 1,6053.6181995061,6053.6181995061,public,1.33480397745816,103.86578784298
128 RIVERVALE ST,3738.0,4047.8676348154295,public,1.39049049629367,103.902688503849
128 SIMEI ST 1,5137.931034482759,5331.9264367816095,public,1.34690072088086,103.954855759578
128 YISHUN ST 11,4314.93993993994,4283.428533428533,public,1.43387793728634,103.831302218611
128A CANBERRA ST,6269.41592920354,6323.645973780715,public,1.44572196543585,103.833276458051
128A PUNGGOL FIELD WALK,4290.4,4463.488571372605,public,1.39354226277371,103.912428475975
128B CANBERRA ST,6727.941176470588,6826.68938911875,public,1.44514889153347,103.833925659353
128B PUNGGOL FIELD WALK,3954.5454545454545,4307.792207792208,public,1.39298792643348,103.912883071032
128C CANBERRA ST,6246.10752688172,6216.483516985441,public,1.44466202296921,103.833900949952
128C PUNGGOL FIELD WALK,4636.363636363636,4688.225006366182,public,1.39254913673627,103.912560905441
128D PUNGGOL FIELD WALK,4027.272727272727,4423.8,public,1.39296771529535,103.911961961755
129 ANG MO KIO AVE 3,4520.54794520548,4515.259287902177,public,1.36989498895756,103.842059049722
129 BEDOK NTH ST 2,4589.552238805971,4683.157806273403,public,1.32755443192195,103.938030484223
129 BEDOK RESERVOIR RD,4453.125,5135.817307692308,public,1.33401866685175,103.912238854136
129 BISHAN ST 12,5793.650793650793,5793.650793650793,public,1.3456922669362,103.850399346338
129 BT BATOK WEST AVE 6,4621.359223300971,4389.8605005251065,public,1.35142975219106,103.746030739669
129 BT MERAH VIEW,5307.692307692308,5374.942791762014,public,1.28357870670139,103.823819212586
129 CLARENCE LANE,7826.923076923077,7941.19429922828,public,1.29305554716505,103.814424413285
129 GEYLANG EAST AVE 2,5299.6444599871775,5299.6444599871775,public,1.31690478582733,103.888208105023
129 KIM TIAN RD,5806.818181818182,5720.022727272727,public,1.2811530312289,103.828856188305
129 LOR AH SOO,4303.030303030303,4305.814989683472,public,1.35151849772357,103.887577515817
129 MARSILING RISE,4130.434782608696,4060.9009692891595,public,1.43781136682326,103.778702019627
129 PASIR RIS ST 11,4246.575342465753,4567.096938489522,public,1.36651869481811,103.955623407278
129 PENDING RD,4238.41059602649,4493.730038823253,public,1.37572423433689,103.7703219758
129 POTONG PASIR AVE 1,6770.186335403727,6532.091097308489,public,1.33476150529936,103.865542602944
129 RIVERVALE ST,3900.0,4041.1133033303327,public,1.38986875434293,103.902651026007
129 SIMEI ST 1,4876.033057851239,4873.224265461073,public,1.34624579448909,103.954276624128
129 YISHUN ST 11,4510.2040816326535,4516.239084787133,public,1.43371166670509,103.831815032172
129A CANBERRA ST,6192.344086021505,6278.023182950768,public,1.44525782010492,103.832559693596
129B CANBERRA ST,6764.705882352941,6834.279192903907,public,1.44487017343162,103.832974164005
129C CANBERRA ST,6393.964411456846,6322.335591138331,public,1.44420165808041,103.833186562603
12A MARSILING LANE,4528.796156485931,4749.928676912845,public,1.44131726915198,103.778405129794
12B MARSILING LANE,4456.989247311828,4783.396088788279,public,1.44108596725738,103.778120234676
12C MARSILING LANE,4362.242548953028,4701.229803825693,public,1.44108587711762,103.777781234398
13 CANTONMENT CL,8808.344242424242,9018.102328548644,public,1.27469944029956,103.840485373883
13 DOVER CL EAST,7016.806722689075,7152.757969332582,public,1.30537011229366,103.786079519406
13 EUNOS CRES,5192.307692307692,5270.733012306046,public,1.32268661939564,103.903500926144
13 FARRER PK RD,7622.069317023445,7557.134088864904,public,1.311600762123,103.851400079336
13 GHIM MOH RD,6585.357723577235,6553.318507890961,public,1.30970737767411,103.789099862759
13 HOLLAND DR,6306.818181818182,6291.245946124427,public,1.30923402190645,103.793230915771
13 JLN BT MERAH,6252.501429388221,6341.967875187982,public,1.28771895880048,103.807280589371
13 JOO SENG RD,4611.650485436893,4510.413097277747,public,1.33570446170185,103.879466009316
13 LOR 7 TOA PAYOH,3560.6060606060605,4073.0996680087587,public,1.33628332874341,103.859026987388
13 MARINE TER,6484.375,6533.228852109949,public,1.30404168480361,103.915575511946
13 MARSILING LANE,3578.9473684210525,3724.8708269347107,public,1.44109627463339,103.779276133737
13 ST. GEORGE'S RD,5720.833333333333,5740.277777777777,public,1.32323455697139,103.862732454087
13 TECK WHYE LANE,3487.3949579831933,3727.888002709037,public,1.37894634652916,103.755847939018
13 TELOK BLANGAH CRES,4615.384615384615,4623.949110538584,public,1.2781594645971,103.820475315204
13 TOH YI DR,6553.086577868853,6769.55143012725,public,1.33874587958197,103.772438575927
13 UPP BOON KENG RD,6434.426229508197,6731.019764487915,public,1.3144810967637,103.87045800931
130 ANG MO KIO AVE 3,4273.972602739726,4493.24446192165,public,1.37039791675237,103.841878840032
130 BEDOK NTH ST 2,4676.630434782608,4725.815217391304,public,1.32716150771949,103.936824833587
130 BEDOK RESERVOIR RD,4370.745148890845,4605.913027369981,public,1.33343622625478,103.912338037315
130 BISHAN ST 12,5833.333333333333,5962.6566416040105,public,1.34590888814549,103.851015987254
130 BT BATOK WEST AVE 6,3904.109589041096,4126.343981884867,public,1.35106126001126,103.745857351625
130 BT MERAH VIEW,5263.1578947368425,5351.851188958753,public,1.28458712798457,103.824360319186
130 CASHEW RD,4419.014084507042,4597.791630906522,public,1.37401129101616,103.771281823916
130 CHOA CHU KANG AVE 1,3358.0777366472767,3521.232273085836,public,1.3812909121038,103.750296649613
130 CLARENCE LANE,7692.307692307692,7758.4798778125305,public,1.29272126693676,103.814835714007
130 EDGEDALE PLAINS,4414.414414414415,4382.916140869266,public,1.39317299390016,103.910055332313
130 GEYLANG EAST AVE 1,5671.0526315789475,5861.426885963892,public,1.31685877572509,103.887761159389
130 KIM TIAN RD,5500.0,5073.542348178137,public,1.28041255232016,103.829271242873
130 LOR AH SOO,3883.4951456310678,3961.1650485436894,public,1.35128004840606,103.886489897616
130 MARSILING RISE,4340.579710144928,4344.796874210978,public,1.43812644143688,103.778700479218
130 PASIR RIS ST 11,3959.731543624161,4327.102653090191,public,1.36536519979037,103.956938360686
130 RIVERVALE ST,4141.7755220900235,4475.8736101173145,public,1.38944503867735,103.902653243628
130 SIMEI ST 1,4917.355371900827,5077.654460647855,public,1.3462129331016,103.954814919344
130 YISHUN ST 11,4338.803088803088,4170.6579867779865,public,1.43352498091281,103.831330838156
130A CANBERRA CRES,6615.275142314991,6835.106688924571,public,1.44476382182316,103.831865540071
130A LOR 1 TOA PAYOH,10181.056293485137,10217.63099304238,public,1.33739384161997,103.843183616479
130B CANBERRA CRES,6705.803289057558,6865.24437892817,public,1.44438611303635,103.832077558585
130B LOR 1 TOA PAYOH,10564.358001265022,10568.82597431032,public,1.33737735210716,103.842656049195
131 ANG MO KIO AVE 3,4795.918367346939,4642.738916256158,public,1.37101536386003,103.841800323712
131 BEDOK NTH AVE 3,4728.260869565217,4820.652173913044,public,1.32698509795919,103.935847895885
131 BEDOK RESERVOIR RD,4518.0722891566265,4578.738869938685,public,1.3331220560709,103.911711197755
131 BISHAN ST 12,6276.785714285714,6532.076719576719,public,1.34557574781189,103.850945135272
131 BT BATOK WEST AVE 6,4109.58904109589,4268.991985216399,public,1.35073333041497,103.746261338468
131 CASHEW RD,4383.561643835616,4481.893145365076,public,1.37457987035667,103.770871763692
131 CHOA CHU KANG AVE 1,4489.2307692307695,4293.591767798009,public,1.38149344880731,103.750955861582
131 CLARENCE LANE,7454.0298507462685,7486.62821722768,public,1.29234264245612,103.815172818084
131 GEYLANG EAST AVE 1,5455.749440715884,5477.131092110773,public,1.31675861430335,103.886811248047
131 JLN BT MERAH,4736.8421052631575,4844.657630698821,public,1.28018941877784,103.828178444795
131 LOR AH SOO,4864.432367149759,4864.432367149759,public,1.35138924569174,103.887042425781
131 MARSILING RISE,4388.489208633094,4359.943689049366,public,1.43847929543407,103.778615855145
131 PASIR RIS ST 11,4904.205318491033,4677.708945363787,public,1.36591990037955,103.956348545314
131 POTONG PASIR AVE 1,5761.58940397351,6066.751973547599,public,1.33438327081307,103.865312115136
131 RIVERVALE ST,4134.207240948814,4408.408359526806,public,1.38934561242683,103.903078597484
131 SIMEI ST 1,4966.346153846154,5009.001891551072,public,1.34550516573522,103.953954318345
131 YISHUN ST 11,4574.324324324324,4392.452204952205,public,1.43316260592868,103.831684787748
131A CANBERRA CRES,8279.411764705883,8008.951406649617,public,1.44372597469524,103.831029801721
131A LOR 1 TOA PAYOH,10746.704301075268,10750.54439741157,public,1.33843987383953,103.843390114067
131B CANBERRA CRES,8184.782608695652,8209.111933395005,public,1.4441465844546,103.830857595253
131B KIM TIAN RD,7636.363636363636,7744.553758833759,public,1.28091756873327,103.828370313694
131B LOR 1 TOA PAYOH,10729.285262492092,10760.31521891911,public,1.33830690836287,103.842842807207
131C CANBERRA CRES,8088.235294117647,8088.235294117647,public,1.44396456450031,103.830575292056
131C KIM TIAN RD,7772.727272727273,7816.431396757383,public,1.28031242686461,103.828822266209
132 ANG MO KIO AVE 3,4715.447154471544,4837.823051171688,public,1.37144743640862,103.841783557978
132 BEDOK NTH ST 2,5157.0,5130.902173913044,public,1.32775288998395,103.936709340476
132 BEDOK RESERVOIR RD,4619.047619047619,4918.423414772929,public,1.3327954519622,103.911813210599
132 BISHAN ST 12,5781.25,6174.872448979592,public,1.34566334804942,103.851578599165
132 BT BATOK WEST AVE 6,4616.526741293532,4616.526741293532,public,1.35041938628227,103.745716703636
132 CASHEW RD,3972.6027397260273,4211.442241486136,public,1.37427380230521,103.770688640795
132 CHOA CHU KANG AVE 1,4596.153846153846,4435.204294350636,public,1.38106199176972,103.750795989119
132 CLARENCE LANE,7440.0,7548.127508854782,public,1.29207178095009,103.814949924871
132 EDGEDALE PLAINS,4126.126126126126,4361.166440571847,public,1.3930694988303,103.910698497279
132 GEYLANG EAST AVE 1,5753.424657534247,5866.502745003622,public,1.3163505230505,103.885938847008
132 JLN BT MERAH,5220.338983050848,5165.944224469448,public,1.27873808127932,103.828304288385
132 LOR AH SOO,4635.761589403974,4881.583436895985,public,1.35085299679097,103.88632991316
132 MARSILING RISE,3910.2657444484894,3966.6794371963942,public,1.43828189832914,103.778025758394
132 PASIR RIS ST 11,4563.758389261745,4822.5503355704695,public,1.36623282835828,103.956086878047
132 POTONG PASIR AVE 1,6018.366171691827,6018.366171691827,public,1.33417548310927,103.865610687284
132 RIVERVALE ST,3712.871287128713,3995.3431060585303,public,1.39002903680073,103.903517302026
132 SIMEI ST 1,5109.375,5252.804226655697,public,1.34673898258804,103.955937163216
132 YISHUN ST 11,3716.2162162162163,4051.4901537679316,public,1.43277846415077,103.831223954136
132A CANBERRA CRES,8396.099744245525,8396.099744245525,public,1.44345437411826,103.831294578169
132B CANBERRA VIEW,7891.304347826087,8014.045928119532,public,1.44312045724646,103.831654222251
133 ANG MO KIO AVE 3,4410.958904109589,4272.8743160669355,public,1.37113968605234,103.842644163241
133 BEDOK NTH AVE 3,4782.608695652174,4805.491990846682,public,1.32754842669276,103.935739668534
133 BEDOK RESERVOIR RD,4362.575127138234,4793.906033287101,public,1.33235744118922,103.911767964622
133 BISHAN ST 12,5703.125,5654.964826839827,public,1.34546754173017,103.851722442218
133 BT BATOK WEST AVE 6,3676.470588235294,3933.7128399746994,public,1.3515931010255,103.744955936049
133 CASHEW RD,4712.328767123287,4691.8057064628765,public,1.37425443630172,103.769865588466
133 CLARENCE LANE,6958.677685950413,6683.787485242031,public,1.29231647710431,103.814605959416
133 EDGEDALE PLAINS,4043.956043956044,4321.44246599907,public,1.39283155421467,103.910620119955
133 GEYLANG EAST AVE 1,5729.166666666667,5931.5022117396,public,1.31643989960204,103.885457592727
133 JLN BT MERAH,5288.135593220339,5419.824986578726,public,1.27955093259631,103.82740093837
133 LOR AH SOO,3990.021770682148,4093.314520624303,public,1.35076271020557,103.887548072787
133 MARSILING RISE,4052.5331519891197,4331.045987759266,public,1.43753389486161,103.778070969184
133 PASIR RIS ST 11,5051.672723884074,4931.250582424751,public,1.36572659703752,103.956188045596
133 POTONG PASIR AVE 1,6040.268456375839,6568.288243222589,public,1.33431718995826,103.865879504187
133 RIVERVALE ST,3852.4590163934427,3970.432197211631,public,1.38864259962865,103.903635505967
133 SIMEI ST 1,4839.090554254489,4966.179807442103,public,1.34731366588756,103.955678504969
133 TECK WHYE LANE,3890.4109589041095,4225.509106177505,public,1.38074415084014,103.751221118009
133 YISHUN ST 11,4286.764705882353,4396.410085833171,public,1.43255737199893,103.830784110499
133A CASHEW RD,4755.030703826169,4850.118091639112,public,1.37467345904799,103.770345210824
134 ANG MO KIO AVE 3,4311.224489795918,4583.819241982507,public,1.37205318246039,103.842249737382
134 BEDOK NTH ST 2,4707.2835820895525,4882.241741456893,public,1.32832133313255,103.93658216345
134 BEDOK RESERVOIR RD,4678.571428571428,4992.84453410667,public,1.33277860691699,103.912631126804
134 BISHAN ST 12,6013.245033112583,6199.5899120124795,public,1.34541104764477,103.852079804354
134 BT BATOK WEST AVE 6,4387.096774193548,4367.9188599536055,public,1.35159086987043,103.74450960649
134 EDGEDALE PLAINS,4038.4615384615386,4333.911627258566,public,1.39233540545797,103.91018078305
134 GEYLANG EAST AVE 1,5487.804878048781,5436.4111498257835,public,1.31599388873107,103.886008964798
134 JLN BT MERAH,6000.184928340268,6275.317054536148,public,1.27881990735879,103.827723714738
134 LOR AH SOO,4126.21359223301,4240.97950377562,public,1.35046468321696,103.886509352895
134 MARSILING RD,3964.368906910534,4160.751193454444,public,1.43663707059525,103.777397588342
134 PASIR RIS ST 11,4483.221476510067,4595.84632933784,public,1.36515238365719,103.956349944243
134 POTONG PASIR AVE 3,6113.207547169812,5830.353754863188,public,1.3344748817381,103.866286542639
134 RIVERVALE ST,4380.165289256199,4324.495889306918,public,1.38786467702645,103.904672885312
134 SIMEI ST 1,4523.809523809524,4751.706983567739,public,1.34814861594365,103.955648416036
134 TECK WHYE LANE,3972.6027397260273,4395.909436834094,public,1.38026609488201,103.750956814968
134 YISHUN ST 11,4290.322580645161,4497.964384264872,public,1.43237650538302,103.831410877391
135 BEDOK NTH ST 2,5243.90243902439,5155.50531246434,public,1.32873201687201,103.936506734604
135 BEDOK RESERVOIR RD,4380.952380952381,4472.861766065649,public,1.33314106418951,103.912523538101
135 BISHAN ST 12,6487.603305785124,6263.706405944555,public,1.34456216829423,103.851287598109
135 BT BATOK WEST AVE 6,3867.6470588235293,4067.8986640802796,public,1.35125231918218,103.744795017835
135 CASHEW RD,4684.164383561644,4860.159358131233,public,1.37404915665664,103.768885136299
135 EDGEDALE PLAINS,4171.171171171171,4285.715275331555,public,1.39209206159846,103.910022480355
135 JLN BT MERAH,5858.683800623054,5892.115313630702,public,1.27860068677354,103.82708537661
135 LOR AH SOO,4083.3333333333335,4090.197138486521,public,1.34975825362257,103.886810075583
135 MARSILING RD,4235.294117647059,4103.778639347489,public,1.43756956237491,103.777763757027
135 PASIR RIS ST 11,4409.018178585715,4494.54386622044,public,1.36454232817849,103.957472438655
135 POTONG PASIR AVE 3,5135.688946975355,5252.3493900921085,public,1.33469058687886,103.866824291288
135 RIVERVALE ST,5017.980221756068,4731.02655200972,public,1.38814105144964,103.905022041583
135 SERANGOON NTH AVE 2,4729.692307692308,4960.770185190529,public,1.36725606646986,103.874813498992
135 SIMEI ST 1,4807.181889149102,4908.5577888010475,public,1.34804494051864,103.95704606213
135 TECK WHYE LANE,3975.409836065574,3975.409836065574,public,1.38045272354815,103.751556332544
135 YISHUN ST 11,4104.477611940299,4373.173904281897,public,1.43224778185906,103.831911841774
136 BEDOK NTH AVE 3,4582.0895522388055,4539.800995024875,public,1.32815498828204,103.93522082327
136 BEDOK RESERVOIR RD,4614.211309523809,4823.949650431715,public,1.33356916079672,103.913545814607
136 BISHAN ST 12,5476.190476190476,5465.034580783427,public,1.34413413892594,103.851740462088
136 BT BATOK WEST AVE 6,4088.235294117647,4360.008500331683,public,1.35090042870513,103.74485764967
136 JLN BT MERAH,4542.372881355932,4629.446824362079,public,1.27828763907526,103.827537246771
136 LOR AH SOO,4797.619047619048,4797.619047619048,public,1.34966436735423,103.88630211152
136 MARSILING RD,3930.635838150289,4047.15869227128,public,1.43832145228652,103.777752033887
136 PASIR RIS ST 11,4255.31914893617,4501.3617065774415,public,1.36467287496198,103.957739722389
136 PETIR RD,3825.1201923076924,3861.5468720809395,public,1.37461056095475,103.768753597677
136 POTONG PASIR AVE 3,5608.108108108108,5636.033719535607,public,1.33398254838691,103.866520142842
136 RIVERVALE ST,4071.4285714285716,4545.479496363524,public,1.38897071548031,103.904967353773
136 SERANGOON NTH AVE 2,3982.3008849557523,3957.1580461300646,public,1.36810159794642,103.874987831018
136 SIMEI ST 1,4699.16081186573,4978.568989071038,public,1.34793607242033,103.956339808271
136 TECK WHYE LANE,3867.089962188771,3765.5676237507187,public,1.3799061370713,103.751696104326
136 YISHUN RING RD,4693.877551020408,4526.48934336543,public,1.43203129125603,103.831436163973
137 BEDOK NTH AVE 3,4706.959706959707,4795.2708486448455,public,1.32883066193996,103.935509731277
137 BEDOK RESERVOIR RD,4496.5034965034965,4742.058358130968,public,1.33390202913472,103.913274271807
137 BISHAN ST 12,5675.324675324675,5653.334392103622,public,1.34444616933874,103.851797492955
137 BT BATOK WEST AVE 6,4305.555555555556,4246.574025775948,public,1.35051222398057,103.744948500644
137 JLN BT MERAH,4434.624697336561,4828.574656981436,public,1.27814726246793,103.826958974609
137 LOR AH SOO,3905.910836533645,4153.665889522251,public,1.34905321621757,103.88664017294
137 MARSILING RD,3099.1735537190084,3344.2121352673303,public,1.43845614747139,103.777081265974
137 PASIR RIS ST 11,3758.3892617449665,4004.223085020375,public,1.36515883327775,103.95723054886
137 PETIR RD,4103.338209868333,4265.361085250698,public,1.37499058666436,103.769509869284
137 POTONG PASIR AVE 3,5576.923076923077,5745.206745206746,public,1.33385759374197,103.865845367722
137 RIVERVALE ST,4857.142857142857,4577.230284781978,public,1.3891027253423,103.904819113359
137 SERANGOON NTH AVE 2,4496.160603891456,4534.006960327299,public,1.36778495249736,103.875011736305
137 SIMEI ST 1,4464.285714285715,4661.605516523549,public,1.34758009360405,103.956310473029
137 TECK WHYE LANE,4008.0,3798.8522440007328,public,1.38004752975397,103.752483841199
137 YISHUN RING RD,4727.941176470587,4674.570972028183,public,1.43198319567796,103.830253382367
138 BEDOK NTH ST 2,4649.253731343284,4766.127800893232,public,1.33001011188999,103.936343483972
138 BEDOK RESERVOIR RD,5012.101987899741,5012.101987899741,public,1.33430111079045,103.91316583986
138 BISHAN ST 12,5578.512396694215,5658.473766915873,public,1.34476326355535,103.852206845531
138 BT BATOK WEST AVE 6,4044.1176470588234,4298.0074465937305,public,1.35044711973729,103.744471903926
138 EDGEDALE PLAINS,3918.9189189189187,4127.027461975136,public,1.39277115890643,103.909796213697
138 JLN BT MERAH,5000.0,5105.458339267911,public,1.27842357024921,103.826237590943
